cue,key,selection_group,audio_type,sisnr_i,content_mismatch_rate,joint_content_waveform_rate,speaker_mismatch_rate_1s,reference_text,asr_text,wer_to_target,token_f1_to_target,path
tfmap,1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221,cross_cue_usef_recovery,target_clean,1.983833170299135,0.8571428571428571,0.0,0.0,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,NO NO NO TOTTY HAD GET HER FEET WET SAID M,0.4375,0.6666666666666666,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221.wav
tfmap,1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221,cross_cue_usef_recovery,synthetic_interferer,1.983833170299135,0.8571428571428571,0.0,0.0,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,NOO ENOTOCTOU DITE E HARFETE MASSIEUS POSARCAROAN A DURANE,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221.wav
context,1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221,cross_cue_usef_recovery,est,-3.0677068177381988,1.0,0.7142857142857143,0.0,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,NO NOOGENL TIE HARFATI MASEUSFUL CHARGARRO AND A DRAGA,0.9375,0.08,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221.wav
context,1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221,cross_cue_usef_recovery,target_clean,-3.0677068177381988,1.0,0.7142857142857143,0.0,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,NO NO NO TOTTY HAD GET HER FEET WET SAID M,0.4375,0.6666666666666666,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221.wav
context,1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221,cross_cue_usef_recovery,synthetic_interferer,-3.0677068177381988,1.0,0.7142857142857143,0.0,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,NOO ENOTOCTOU DITE E HARFETE MASSIEUS POSARCAROAN A DURANE,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221.wav
usef,1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221,cross_cue_usef_recovery,est,5.730668066285191,0.0,0.0,0.0,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,NO NO GENTL I AIN'T GET A WEET WELL SAID,0.75,0.3076923076923077,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221.wav
usef,1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221,cross_cue_usef_recovery,target_clean,5.730668066285191,0.0,0.0,0.0,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,NO NO NO TOTTY HAD GET HER FEET WET SAID M,0.4375,0.6666666666666666,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221.wav
usef,1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221,cross_cue_usef_recovery,synthetic_interferer,5.730668066285191,0.0,0.0,0.0,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,NOO ENOTOCTOU DITE E HARFETE MASSIEUS POSARCAROAN A DURANE,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1221-135767-0024_2094-142345-0028__T2__SCV2TTS__2094-2094-142345-0028__VOICE__1221.wav
tfmap,1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284,cross_cue_usef_recovery,est,1.3186612123674637,0.8,0.4,0.0,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,DU P WINDOWS OR ARE PATCHES WIE I AT WON OLLIUM CENSAIN AT YOU DON DO EVERA WITH AIGIS TAT HIS LIKE CAN E LIV,1.0952380952380953,0.21739130434782608,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284.wav
tfmap,1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284,cross_cue_usef_recovery,target_clean,1.3186612123674637,0.8,0.4,0.0,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE,0.19047619047619047,0.8947368421052632,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284.wav
tfmap,1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284,cross_cue_usef_recovery,synthetic_interferer,1.3186612123674637,0.8,0.4,0.0,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,BLUT WUNDEALS ARAP CH TO WHIT WAL ODIUM PENSAAN CI DOR I TI CLA CVI GI CIGAR OPENIN IN,0.9523809523809523,0.05,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284.wav
context,1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284,cross_cue_usef_recovery,est,0.6224200779681743,1.0,0.6,0.0,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,BUTY WINDOWS OR PERATCH WI YO AIT WON'T ALIEM CENSAINATE YOU DON DO OR RIKE WITHI ADVIGIS SAT YOU'L LIKE AN ALIT,1.0476190476190477,0.09302325581395349,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284.wav
context,1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284,cross_cue_usef_recovery,target_clean,0.6224200779681743,1.0,0.6,0.0,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE,0.19047619047619047,0.8947368421052632,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284.wav
context,1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284,cross_cue_usef_recovery,synthetic_interferer,0.6224200779681743,1.0,0.6,0.0,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,BLUT WUNDEALS ARAP CH TO WHIT WAL ODIUM PENSAAN CI DOR I TI CLA CVI GI CIGAR OPENIN IN,0.9523809523809523,0.05,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284.wav
usef,1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284,cross_cue_usef_recovery,est,9.184338508629102,0.0,0.0,0.3,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,BUT THE WINDOWS ARE PATCHED WITH HOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE,0.23809523809523808,0.8421052631578947,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284.wav
usef,1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284,cross_cue_usef_recovery,target_clean,9.184338508629102,0.0,0.0,0.3,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE,0.19047619047619047,0.8947368421052632,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284.wav
usef,1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284,cross_cue_usef_recovery,synthetic_interferer,9.184338508629102,0.0,0.0,0.3,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,BLUT WUNDEALS ARAP CH TO WHIT WAL ODIUM PENSAAN CI DOR I TI CLA CVI GI CIGAR OPENIN IN,0.9523809523809523,0.05,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1284-1180-0017_2094-142345-0001__T2__SCV2TTS__2094-2094-142345-0001__VOICE__1284.wav
tfmap,1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284,cross_cue_usef_recovery,est,-3.6690378870929203,1.0,0.3333333333333333,0.0,HOSE MAN'S EXCUSE FOR WETTING THE WALK,HOSMO EIS  TO FAR CINGIMAL,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284.wav
tfmap,1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284,cross_cue_usef_recovery,target_clean,-3.6690378870929203,1.0,0.3333333333333333,0.0,HOSE MAN'S EXCUSE FOR WETTING THE WALK,HOSE,0.8571428571428571,0.25,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284.wav
tfmap,1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284,cross_cue_usef_recovery,synthetic_interferer,-3.6690378870929203,1.0,0.3333333333333333,0.0,HOSE MAN'S EXCUSE FOR WETTING THE WALK,HASMASMEEXSUSUFAR KANGIMOL,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284.wav
context,1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284,cross_cue_usef_recovery,est,2.4457095342734334,1.0,0.3333333333333333,0.0,HOSE MAN'S EXCUSE FOR WETTING THE WALK,HOSMI  SUSUFAR KANGIMAL,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284.wav
context,1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284,cross_cue_usef_recovery,target_clean,2.4457095342734334,1.0,0.3333333333333333,0.0,HOSE MAN'S EXCUSE FOR WETTING THE WALK,HOSE,0.8571428571428571,0.25,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284.wav
context,1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284,cross_cue_usef_recovery,synthetic_interferer,2.4457095342734334,1.0,0.3333333333333333,0.0,HOSE MAN'S EXCUSE FOR WETTING THE WALK,HASMASMEEXSUSUFAR KANGIMOL,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284.wav
usef,1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284,cross_cue_usef_recovery,est,16.24775182769774,0.0,0.0,0.0,HOSE MAN'S EXCUSE FOR WETTING THE WALK,HO IS,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284.wav
usef,1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284,cross_cue_usef_recovery,target_clean,16.24775182769774,0.0,0.0,0.0,HOSE MAN'S EXCUSE FOR WETTING THE WALK,HOSE,0.8571428571428571,0.25,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284.wav
usef,1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284,cross_cue_usef_recovery,synthetic_interferer,16.24775182769774,0.0,0.0,0.0,HOSE MAN'S EXCUSE FOR WETTING THE WALK,HASMASMEEXSUSUFAR KANGIMOL,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1284-1181-0000_121-121726-0008__T2__SCV2TTS__121-121-121726-0008__VOICE__1284.wav
tfmap,1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320,cross_cue_usef_recovery,est,2.194851560840778,0.8571428571428571,0.0,0.2857142857142857,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED FOR THE FIRST TIME THE FISHERMAN STANDING ON THE BANK,AND TA RUDDEN SHARP STRING WIN THATI GOITTO THE EARTH OR HUNED IS HARD IF I WERE NOTICE,0.96,0.13953488372093023,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320.wav
tfmap,1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320,cross_cue_usef_recovery,target_clean,2.194851560840778,0.8571428571428571,0.0,0.2857142857142857,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED FOR THE FIRST TIME THE FISHERMAN STANDING ON THE BANK,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED,0.4,0.7499999999999999,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320.wav
tfmap,1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320,cross_cue_usef_recovery,synthetic_interferer,2.194851560840778,0.8571428571428571,0.0,0.2857142857142857,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED FOR THE FIRST TIME THE FISHERMAN STANDING ON THE BANK,THE GUISVER CAN BE METRIGHTOREST WAY MEN UNTIL PRESTIDE LET TE SARTAGINER INTO ARTE FEVERICIUS,0.96,0.05,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320.wav
context,1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320,cross_cue_usef_recovery,est,0.42505197330846706,1.0,0.2857142857142857,0.5714285714285714,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED FOR THE FIRST TIME THE FISHERMAN STANDING ON THE BANK,AND THE SECOND GINN OF STRINUIN AND LEGUAS THE EARS ARE TURNED HIS HEART IF HENRY NOSIS,0.84,0.28571428571428564,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320.wav
context,1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320,cross_cue_usef_recovery,target_clean,0.42505197330846706,1.0,0.2857142857142857,0.5714285714285714,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED FOR THE FIRST TIME THE FISHERMAN STANDING ON THE BANK,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED,0.4,0.7499999999999999,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320.wav
context,1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320,cross_cue_usef_recovery,synthetic_interferer,0.42505197330846706,1.0,0.2857142857142857,0.5714285714285714,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED FOR THE FIRST TIME THE FISHERMAN STANDING ON THE BANK,THE GUISVER CAN BE METRIGHTOREST WAY MEN UNTIL PRESTIDE LET TE SARTAGINER INTO ARTE FEVERICIUS,0.96,0.05,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320.wav
usef,1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320,cross_cue_usef_recovery,est,5.8918723735621175,0.0,0.0,0.0,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED FOR THE FIRST TIME THE FISHERMAN STANDING ON THE BANK,AT THE SUDDEN SHARP STING OF IT THE GRACE OF IRGE TURNED HIS HEAD AND NOTED,0.56,0.5853658536585366,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320.wav
usef,1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320,cross_cue_usef_recovery,target_clean,5.8918723735621175,0.0,0.0,0.0,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED FOR THE FIRST TIME THE FISHERMAN STANDING ON THE BANK,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED,0.4,0.7499999999999999,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320.wav
usef,1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320,cross_cue_usef_recovery,synthetic_interferer,5.8918723735621175,0.0,0.0,0.0,AT THE SUDDEN SHARP STING OF IT THE GREAT BIRD TURNED HIS HEAD AND NOTICED FOR THE FIRST TIME THE FISHERMAN STANDING ON THE BANK,THE GUISVER CAN BE METRIGHTOREST WAY MEN UNTIL PRESTIDE LET TE SARTAGINER INTO ARTE FEVERICIUS,0.96,0.05,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1320-122612-0003_7176-88083-0025__T2__SCV2TTS__7176-7176-88083-0025__VOICE__1320.wav
tfmap,1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320,cross_cue_usef_recovery,est,0.03381517741583168,1.0,0.2222222222222222,0.2222222222222222,A GRAMOPHONE BY THE HELP OF SUITABLE RECORDS MIGHT RELATE TO US THE INCIDENTS OF ITS PAST AND PEOPLE ARE NOT SO DIFFERENT FROM GRAMOPHONES AS THEY LIKE TO BELIEVE,IT IS A GRAMMA TON OF SOCIETY ARER SUIT O AS RANCTURE THAT IS CUL BE AT YOUR LATE AT LACPIDI ANSINATE RAGGETS,0.9666666666666667,0.11320754716981132,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320.wav
tfmap,1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320,cross_cue_usef_recovery,target_clean,0.03381517741583168,1.0,0.2222222222222222,0.2222222222222222,A GRAMOPHONE BY THE HELP OF SUITABLE RECORDS MIGHT RELATE TO US THE INCIDENTS OF ITS PAST AND PEOPLE ARE NOT SO DIFFERENT FROM GRAMOPHONES AS THEY LIKE TO BELIEVE,A GRAMAPHONE BY THE HELP OF SUITABLE RECORDS MIGHT RELATE TO US THE INCIDENTS OF ITS,0.5,0.6521739130434783,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320.wav
tfmap,1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320,cross_cue_usef_recovery,synthetic_interferer,0.03381517741583168,1.0,0.2222222222222222,0.2222222222222222,A GRAMOPHONE BY THE HELP OF SUITABLE RECORDS MIGHT RELATE TO US THE INCIDENTS OF ITS PAST AND PEOPLE ARE NOT SO DIFFERENT FROM GRAMOPHONES AS THEY LIKE TO BELIEVE,THE CASE OF OCABI AND RITY OFCICES GET ABOUT REGOVER PEU IS SO PROVE UTING IS COMPAP TO THERE IN O SPECISNAND PROPERTY NOTES O DIFFERATCO,0.9333333333333333,0.17857142857142855,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320.wav
context,1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320,cross_cue_usef_recovery,est,0.872606391928494,0.8888888888888888,0.2222222222222222,0.1111111111111111,A GRAMOPHONE BY THE HELP OF SUITABLE RECORDS MIGHT RELATE TO US THE INCIDENTS OF ITS PAST AND PEOPLE ARE NOT SO DIFFERENT FROM GRAMOPHONES AS THEY LIKE TO BELIEVE,BECES A GRAMMAR FON OF SOCIETY HELPE SUITA EZ RANGERS GETS A PETER LATE TO A FORBIDAN TINATE RABBITS,0.9666666666666667,0.12244897959183673,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320.wav
context,1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320,cross_cue_usef_recovery,target_clean,0.872606391928494,0.8888888888888888,0.2222222222222222,0.1111111111111111,A GRAMOPHONE BY THE HELP OF SUITABLE RECORDS MIGHT RELATE TO US THE INCIDENTS OF ITS PAST AND PEOPLE ARE NOT SO DIFFERENT FROM GRAMOPHONES AS THEY LIKE TO BELIEVE,A GRAMAPHONE BY THE HELP OF SUITABLE RECORDS MIGHT RELATE TO US THE INCIDENTS OF ITS,0.5,0.6521739130434783,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320.wav
context,1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320,cross_cue_usef_recovery,synthetic_interferer,0.872606391928494,0.8888888888888888,0.2222222222222222,0.1111111111111111,A GRAMOPHONE BY THE HELP OF SUITABLE RECORDS MIGHT RELATE TO US THE INCIDENTS OF ITS PAST AND PEOPLE ARE NOT SO DIFFERENT FROM GRAMOPHONES AS THEY LIKE TO BELIEVE,THE CASE OF OCABI AND RITY OFCICES GET ABOUT REGOVER PEU IS SO PROVE UTING IS COMPAP TO THERE IN O SPECISNAND PROPERTY NOTES O DIFFERATCO,0.9333333333333333,0.17857142857142855,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320.wav
usef,1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320,cross_cue_usef_recovery,est,8.841172090514599,0.0,0.0,1.0,A GRAMOPHONE BY THE HELP OF SUITABLE RECORDS MIGHT RELATE TO US THE INCIDENTS OF ITS PAST AND PEOPLE ARE NOT SO DIFFERENT FROM GRAMOPHONES AS THEY LIKE TO BELIEVE,A GRAMMAPHONE SY THE HELP OF SUITABLE RECORDS MIGHT RELATE TO US THE INCIDENTS OF ITS,0.5333333333333333,0.608695652173913,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/usef/inference_full/est_wav/1320-122612-0005_8230-279154-0027__T2__SCV2TTS__8230-8230-279154-0027__VOICE__1320.wav
